sa2_code_2011,sa2_name,Meter count - 2010 (no.),Meter count - 2011 (no.),Meter count - 2012 (no.),Mean - 2010 (kWh),Mean - 2011 (kWh),Mean - 2012 (kWh),Lowest quintile - 2010 (kWh),Lowest quintile - 2011 (kWh),Lowest quintile - 2012 (kWh),Second quintile - 2010 (kWh),Second quintile - 2011 (kWh),Second quintile - 2012 (kWh),Third quintile - 2010 (kWh),Third quintile - 2011 (kWh),Third quintile - 2012 (kWh),Fourth quintile - 2010 (kWh),Fourth quintile - 2011 (kWh),Fourth quintile - 2012 (kWh),Highest quintile - 2010 (kWh),Highest quintile - 2011 (kWh),Highest quintile - 2012 (kWh),Median - 2010 (kWh),Median - 2011 (kWh),Median - 2012 (kWh),Predominant climate zone (d)
309011224,Broadbeach Waters,107,319,534,7624,7649,7930,3533,3104,3113,5535,5303,5299,7083,7126,7149,9358,8981,9148,12409,13659,14895,6981,7225,7124,2
309011225,Burleigh Heads,71,187,287,7002,6649,6421,2515,2354,2210,4376,4348,4197,6432,6185,5871,8275,8197,7937,12986,12028,11807,6489,6295,5759,2
309011226,Burleigh Waters,203,649,985,7175,6607,6255,3246,2938,2712,5109,4601,4358,6909,6355,5947,8517,7916,7532,11990,11197,10727,6991,6310,5966,2
309011227,Mermaid Beach - Broadbeach,14,49,105,8068,7293,6791,,2554,2398,,4552,4281,,5885,5658,,7906,7731,,15094,13886,6885,6008,5655,2
309011228,Mermaid Waters,196,487,785,7827,7210,7011,3967,3009,2956,6034,5078,5022,7146,6553,6465,8850,8364,8310,13004,12992,12300,7094,6567,6416,2
309011229,Miami,35,135,226,5239,5980,5409,1990,2347,2131,3457,4019,3699,4739,5570,4998,6266,7613,6616,9741,10350,9512,4790,5444,4954,2
309021230,Coolangatta,12,43,73,5784,5715,5618,,2270,1920,,3675,3115,,5155,5039,,6482,6625,,10549,11109,5578,5402,5265,2
309021231,Currumbin - Tugun,93,275,449,6380,5661,5716,2318,2052,1996,4004,3838,3640,6091,5230,5164,7846,7048,6761,11412,10137,10979,6020,5244,5229,2
309021232,Currumbin Waters,164,511,773,6564,6604,6229,2904,2681,2368,4615,4453,4197,6231,6164,5753,7677,8067,7538,11282,11605,11259,6259,6114,5707,2
309021233,Elanora,298,775,1125,7309,6646,6381,3239,2668,2534,5247,4624,4416,6786,6280,5973,8535,7970,7688,12661,11689,11293,6645,6256,5962,2
309021234,Palm Beach,140,478,736,6071,5813,5876,2083,2144,2186,3875,3992,3778,5658,5343,5431,7528,7084,7142,11212,10457,10812,5680,5348,5420,2
309031235,Arundel,110,336,606,7018,7242,7219,3417,2974,2952,5313,5043,5019,6819,6683,6579,8109,8536,8576,11434,12890,12923,6834,6713,6594,2
309031236,Biggera Waters,80,173,273,5062,5158,5605,2199,2218,2173,3435,3145,3346,4267,4198,4675,5408,6140,6524,9999,9978,11226,4303,4139,4692,2
309031237,Coombabah,153,374,606,5779,5277,5208,2166,2258,2105,3616,3499,3420,4997,4692,4675,7155,6235,6124,10817,9662,9678,5071,4747,4706,2
309031238,Labrador,122,334,560,5584,4853,4740,2195,1883,1843,3548,3111,3180,4754,4360,4244,6346,5731,5550,10888,9138,8885,4781,4357,4245,2
309031239,Paradise Point - Hollywell,133,366,627,8285,6605,6716,2947,2364,2430,5177,4167,4179,6745,5521,5763,8718,7552,7756,17586,13327,13407,6648,5526,5729,2
309031240,Runaway Bay,109,332,611,8503,7083,6952,3575,2954,2880,6171,4986,4850,7963,6495,6340,9972,8250,8214,14611,12653,12430,7947,6597,6268,2
309041241,Guanaba - Springbrook,94,223,363,8105,7367,7259,2760,2804,2341,5088,4580,4515,7125,6343,6377,9215,8983,8723,16056,14002,14259,7228,6336,6442,2
309041242,Tamborine - Canungra,395,802,1208,6755,6667,6643,2448,2509,2467,4606,4470,4370,6050,5953,5784,7889,7741,7661,12780,12626,12910,6022,5943,5769,2
309051243,Currumbin Valley - Tallebudgera,189,407,620,8003,8320,8314,1983,2213,2294,4532,5253,5313,7567,7655,7750,10016,10410,10315,15757,15981,15900,7561,7509,7757,2
309051244,Mudgeeraba - Bonogin,300,802,1236,8931,7976,7629,3730,3387,3203,6047,5468,5325,8120,7180,6945,10522,9352,9060,16236,14458,13591,8140,7162,6948,2
309051245,Reedy Creek - Andrews,97,276,456,7566,6913,6739,3281,2845,2658,5495,4755,4667,6648,6148,6095,8394,8221,8100,13734,12494,12115,6832,6185,6075,2
309061246,Carrara,119,412,700,8131,7307,7121,3509,3160,3035,6071,5065,4981,7518,6663,6546,10005,8612,8268,13360,12972,12777,7471,6717,6483,2
309061247,Highland Park,133,402,630,8453,7738,7450,3181,3301,3200,5545,5298,5153,7620,6980,6786,9818,9106,9021,15876,13938,13088,7889,6889,6771,2
309061248,Nerang - Mount Nathan,299,743,1196,7657,7133,7061,2992,2700,2554,5012,4579,4443,6861,6164,6129,8987,8206,8464,14357,13977,13686,7013,6082,6134,2
309061249,Pacific Pines - Gaven,210,638,1090,8223,7560,7422,3703,3120,3223,5823,5398,5289,7901,7138,6957,9924,8944,8841,13763,13159,12802,8036,7149,6987,2
309061250,Worongary - Tallai,143,384,604,9737,9015,8718,3725,3294,3337,6438,6057,6032,8624,8402,8076,11087,10578,10523,18567,16670,15575,8894,8371,8042,2
309071251,Coomera,47,150,297,7593,6490,6866,2763,2078,2440,5012,3715,4221,6096,5753,6083,8423,7755,8264,15013,13150,13225,6218,5756,6112,2
309071252,Helensvale,342,890,1402,7647,7384,7359,2485,2850,2793,5275,5163,5065,7202,6895,6879,9266,8942,8953,13923,13068,13089,7162,6845,6907,2
309071253,Hope Island,56,274,473,8058,6539,7013,1959,1955,1797,4519,3501,3384,6843,5142,5459,10059,7523,8347,16172,14493,16006,6760,5197,5435,2
309071254,Jacobs Well - Alberton,78,180,297,6812,7388,7013,2507,2932,2615,4766,5084,4412,6348,6737,6026,8166,8669,8137,11978,13517,13778,6619,6682,5996,2
309071255,Ormeau - Yatala,329,762,1264,7095,7041,6874,2591,2599,2434,4607,4435,4433,6441,6388,6269,8827,8735,8294,12941,13013,12921,6396,6246,6315,2
309071256,Oxenford - Maudsland,231,668,1156,7597,7184,7147,3170,3029,2942,5438,4986,5006,7170,6652,6576,9028,8597,8454,13062,12621,12732,7122,6552,6612,2
309071257,Pimpama,28,82,139,7731,7159,6906,4492,2752,2478,5976,4569,4395,7264,6098,6326,8435,8415,8455,11869,13624,12720,7335,5991,6447,2
309071258,Upper Coomera - Willow Vale,321,820,1450,6995,7063,6855,2897,2758,2569,4832,4611,4560,6185,6353,6163,8358,8367,8176,12614,13224,12805,6067,6378,6109,2
309081259,Clear Island Waters,48,148,265,9670,8483,7779,4292,3869,3678,7276,6475,5822,8990,7977,7166,10829,9763,9067,16355,14161,13161,9031,7850,7177,2
309081260,Merrimac,63,186,306,7542,6536,6225,3657,2866,2637,5616,4684,4316,6849,6041,5806,8489,7821,7534,12749,11142,10755,7017,5970,5813,2
309081261,Robina,274,818,1298,7891,7611,7301,3914,3544,3212,5842,5526,5194,7286,7078,6812,9166,8917,8650,13177,12960,12622,7344,7057,6777,2
309081262,Varsity Lakes,152,438,668,6768,6213,6114,3372,2682,2710,4766,4278,4221,6229,5770,5446,8027,7405,7083,11315,10884,11077,6284,5827,5492,2
309091263,Ashmore,245,592,882,6406,6649,6353,2303,2157,2169,3635,3894,3950,5463,5862,5608,7696,8090,7683,12931,13193,12325,5422,5907,5523,2
309091264,Molendinar,94,269,422,7943,7458,7325,4010,3363,3278,5608,5157,5190,7336,6893,6772,9488,8938,8706,13066,12863,12623,7417,6873,6731,2
309091265,Parkwood,146,410,674,8249,7639,7495,3694,3610,3388,5639,5325,5236,8172,7164,6863,10068,9235,8945,13493,12860,13013,8331,7174,6910,2
309091266,Southport,155,498,808,6407,5407,5587,2425,1419,1735,4174,3072,3197,5556,4592,4765,7634,6732,6780,12243,11173,11428,5491,4558,4781,2
309101267,Benowa,99,365,574,10183,8091,7753,4278,2654,2754,7041,5171,5174,9142,7278,6920,11261,9569,9078,18897,15782,14797,9200,7207,6979,2
309101268,Bundall,37,,230,7856,,8714,4038,,4120,5979,,5922,6941,,7495,8854,,9851,12881,,16184,7015,,7489,2
309101269,Main Beach,,,7,,,5258,,,,,,,,,,,,,,,,,,5013,2
309101270,Surfers Paradise,,126,214,,8956,9433,,3166,2943,,5416,5277,,7882,7482,,10905,10900,,17088,20413,,7950,7259,2
312011337,Bowen,53,167,360,7410,6900,6497,2589,3159,2585,5330,5078,4526,6818,6352,6040,9579,7798,7945,12243,11978,11389,6870,6302,6060,1
312011338,Broadsound - Nebo,9,30,61,7748,6065,6146,,1558,1650,,4225,3469,,5469,5047,,6792,7742,,12281,12309,7075,5457,5218,2
312011339,Clermont,9,30,93,9472,9330,8030,,2819,3137,,5449,4910,,8436,6766,,11926,9491,,18019,15522,9068,8617,6818,2
312011340,Collinsville,17,57,115,7738,7474,6803,3042,2923,2561,5579,5376,4594,7959,7334,6332,8857,9259,8343,11818,12075,12185,8098,7335,6494,1
312011341,Moranbah,8,31,54,6588,8109,8176,,3050,2035,,5010,4848,,6899,7795,,9519,9719,,14929,15926,6386,7326,7824,2
312021342,Andergrove - Beaconsfield,176,330,653,5858,6598,6953,2374,2213,2551,3652,4064,4558,4973,6123,6381,6748,8099,8461,11387,12491,12776,4989,6175,6361,2
312021343,East Mackay,21,41,74,8003,6919,7723,2788,2291,2764,4273,4035,5183,7065,6684,6712,8405,8493,9079,15587,12404,14544,7309,6739,6543,2
312021344,Eimeo - Rural View,58,158,360,8008,7682,7888,2907,2756,3065,5297,5094,5677,7525,7277,7142,9510,9376,9384,14338,13741,14175,7773,7375,7029,2
312021345,Eungella Hinterland,,,,,,,,,,,,,,,,,,,,,,,,,2
312021346,Mackay,44,97,176,6181,6515,6986,1931,2603,2906,4275,4404,4988,6061,6026,6442,6978,7531,8154,11187,11761,12288,6087,6167,6497,2
312021347,Mackay Harbour,,3,3,,4797,5011,,,,,,,,,,,,,,,,,6128,4643,2
312021348,Mount Pleasant - Glenella,137,288,522,6438,6196,7160,2600,2480,2727,4034,3702,4290,5378,5021,6183,7952,7298,8597,12057,12394,13947,5347,4968,6187,2
312021349,North Mackay,37,82,153,5689,5881,6376,2130,2026,2177,3672,3499,3781,4907,4887,5457,6095,7039,7791,10995,11658,12510,5013,4822,5613,2
312021350,Ooralea - Bakers Creek,24,66,175,7222,6703,6888,4114,2581,2687,5057,4109,4821,5974,6228,6747,8521,8755,8538,11823,11473,11649,6083,6304,6891,2
312021351,Pioneer Valley,35,101,254,6128,6233,6380,1568,1585,2136,3729,3881,4325,5873,5829,5723,7179,7593,7673,12292,11988,11958,5901,5898,5819,2
312021352,Sarina,91,224,517,6451,6280,6791,2353,2669,2478,4803,4577,4654,5981,5869,6123,7621,7349,8125,11230,10854,12526,5955,5849,6084,2
312021353,Seaforth - Calen,83,170,381,6229,6480,6225,2207,2082,1898,4051,4050,4039,5808,5846,5534,7180,7675,7460,11640,12750,12119,6008,5732,5541,2
312021354,Shoal Point - Bucasia,38,93,234,7167,7301,7678,2001,2110,3187,4822,5295,5565,6932,6912,7358,8390,9150,9348,13015,12744,12835,7068,6848,7379,2
312021355,Slade Point,,53,114,,8130,7086,,3590,3102,,5823,4705,,7445,6355,,9787,8497,,13529,12598,,7580,6350,2
312021356,South Mackay,36,96,158,7133,5292,5369,2467,1772,2021,4537,2658,3222,6639,4473,4649,8289,6373,6593,12910,10888,10232,6731,4721,4646,2
312021357,Walkerston - Eton,41,110,303,7741,7656,7681,3541,3146,3207,5872,5565,5341,7599,7172,7275,9161,9218,9434,11997,13178,13068,7786,7030,7259,2
312021358,West Mackay,19,52,89,7963,7286,6910,1926,2111,2159,2788,4417,4306,6110,5984,6015,9948,8775,8738,17533,14546,13071,6668,6027,5882,2
312031359,Airlie - Whitsundays,23,79,219,7693,6627,6717,2730,2211,2405,5042,3956,4628,6821,6108,6322,9580,7823,8175,13128,12761,11955,6860,6370,6380,1
312031360,Cape Conway,,,,,,,,,,,,,,,,,,,,,,,,,1
312031361,Proserpine,59,193,427,5620,5896,6184,1471,1729,1774,3229,3614,3949,4818,5405,5500,6666,7317,7484,11570,11296,12149,4863,5518,5519,1
315011395,Aurukun,,,4,,,4760,,,,,,,,,,,,,,,,,,4765,1
315011396,Cape York,26,49,104,5470,5855,5442,1807,1502,1345,3159,3452,3261,5208,5437,4656,6036,7532,6738,10194,10917,11016,5354,5583,4660,1
315011397,Croydon - Etheridge,,9,28,,6253,7467,,,,,,,,,,,,,,,,,6269,4886,1
315011398,Kowanyama - Pormpuraaw,,,,,,,,,,,,,,,,,,,,,,,,,1
315011399,Northern Peninsula,,,5,,,6694,,,,,,,,,,,,,,,,,,4357,1
315011400,Tablelands,33,81,185,5616,5680,5536,2122,2176,1803,3941,3770,3556,5018,4821,4740,6218,6405,6509,10197,10903,11073,5187,4898,4789,1
315011401,Torres,,,5,,,5549,,,,,,,,,,,,,,,,,,4706,1
315011402,Torres Strait Islands,,,,,,,,,,,,,,,,,,,,,,,,,1
315011403,Weipa,,,,,,,,,,,,,,,,,,,,,,,,,1
315021404,Carpentaria,,6,30,,5707,9075,,,2298,,,4184,,,7745,,,12076,,,19076,,3631,7832,1
315021405,Mount Isa,136,256,352,5959,7320,8285,1363,1799,2120,2172,3359,4791,3727,6375,7215,7851,9392,10210,14372,15511,16979,3435,6376,7113,3
315021406,Mount Isa Region,93,208,285,6827,8040,8924,1620,2067,2706,3040,4696,5529,6368,7152,8230,9031,9879,10892,13777,16242,17261,6271,7382,8327,3
315021407,Northern Highlands,,23,53,,7258,7424,,2941,1855,,4472,4727,,5504,6274,,7759,8568,,14398,15083,,5813,6277,3
315031408,Barcaldine - Blackall,12,44,145,6086,5892,7337,,1654,2092,,3396,4180,,5332,5985,,7334,8431,,11271,15996,5855,5445,5962,3
315031409,Charleville,,69,127,,6989,6588,,2315,2259,,4349,4258,,6483,6110,,8520,7856,,12944,12248,,6566,5976,3
315031410,Far Central West,,7,22,,14830,10128,,,2189,,,6163,,,8005,,,10543,,,21441,,11004,8116,3
315031411,Far South West,6,32,79,7192,5237,7273,,675,1334,,2053,4011,,3680,6344,,6742,9156,,12142,15148,7533,3824,6432,3
315031412,Longreach,,32,88,,7346,7936,,2108,2545,,4722,5645,,7538,7346,,9333,9310,,12191,14504,,8005,7481,3
316011413,Buderim - North,344,868,1335,6523,6421,6622,2686,2497,2402,4368,4051,4197,5792,5638,5938,7768,7659,7920,11943,12234,12653,5770,5592,5917,2
316011414,Buderim - South,284,735,1097,6211,6337,6633,2470,2427,2429,3989,4062,4211,5557,5688,5974,7535,7589,7933,11440,11919,12592,5618,5618,5986,2
316011415,Mountain Creek,120,344,664,7158,6575,6475,3162,2404,2352,5292,4493,4387,6672,6103,5999,8303,8029,8054,12358,11784,11549,6737,6140,5970,2
316011416,Sippy Downs,476,798,1025,4754,4790,4717,2403,2240,2143,3439,3339,3180,4262,4117,4037,5211,5228,5268,8415,9006,8956,4268,4091,4027,2
316021417,Aroona - Currimundi,323,729,1101,5721,5190,5264,2038,1981,1988,3763,3422,3508,5299,4749,4824,6968,6328,6364,10475,9450,9615,5368,4699,4815,2
316021418,Buddina - Minyama,117,355,553,6271,6305,6322,2165,2033,2090,3829,3697,3839,5451,5352,5397,7859,7430,7378,11847,13013,12858,5265,5404,5308,2
316021419,Caloundra - Kings Beach,44,105,169,5138,3937,3954,1987,1429,1459,3233,2640,2549,4293,3448,3370,5616,4643,4487,10208,7523,7830,4279,3433,3326,2
316021420,Caloundra - West,628,1354,2007,5719,5283,5298,2567,2237,2162,3963,3519,3436,4979,4577,4498,6441,6094,6245,10614,9975,10139,4984,4562,4468,2
316021421,Golden Beach - Pelican Waters,350,813,1248,5859,5649,5663,2379,2164,2035,3901,3735,3688,5235,5023,5046,6808,6774,6937,10969,10523,10590,5225,4953,5007,2
316021422,Moffat Beach - Battery Hill,182,417,617,5488,5059,5109,2029,1892,1830,3612,3300,3283,5112,4534,4555,6781,6186,6100,9797,9336,9745,5105,4539,4542,2
316021423,Parrearra - Warana,296,602,868,5172,5003,5303,2092,1855,1930,3428,3141,3242,4697,4422,4523,6180,5925,6310,9393,9639,10484,4671,4366,4524,2
316021424,Wurtulla - Birtinya,167,416,641,5572,5258,5330,1818,1954,1934,3514,3438,3427,5141,4718,4788,6763,6278,6495,10488,9846,9969,5031,4730,4833,2
316031425,Coolum Beach,235,514,818,5296,5458,5537,1768,2010,2014,3226,3502,3623,4665,4811,5008,6387,6545,6715,10434,10387,10300,4683,4814,5036,2
316031426,Marcoola - Mudjimba,253,590,859,6135,5867,5739,2627,2334,2106,4217,4039,3892,5575,5363,5246,7413,7026,6914,10762,10576,10516,5510,5281,5233,2
316031427,Maroochydore - Kuluin,417,741,1041,4833,4697,4743,2181,2040,1960,3350,3161,3120,4346,4160,4143,5567,5484,5612,8684,8612,8860,4403,4175,4135,2
316031428,Mooloolaba - Alexandra Headland,121,334,507,6396,6408,6228,2634,2417,2473,4564,4424,4325,5806,6005,5667,7632,7658,7414,11147,11479,11216,5775,6110,5645,2
316041429,Bli Bli,149,402,674,6133,5838,5555,2508,2143,1621,3848,3603,3389,5132,4976,4812,7202,6949,6785,11856,11459,11138,5170,4890,4762,2
316041430,Diddillibah - Rosemount,68,161,280,8395,7485,7338,3881,2864,2505,5985,4977,4669,7334,6753,6514,9893,8965,8630,14485,13671,14373,7366,6915,6575,2
316041431,Eumundi - Yandina,249,564,871,6828,6514,6414,2414,2222,2228,4300,4095,4131,5940,5723,5669,8087,7448,7434,13312,13045,12571,5884,5719,5712,2
316041432,Nambour,329,816,1276,5561,5593,5488,2127,2140,2065,3750,3628,3565,4971,4887,4804,6324,6412,6395,10581,10867,10594,4960,4908,4792,2
316041433,Noosa Hinterland,596,1318,2047,6327,6204,6149,2058,2055,1972,4025,3954,3917,5655,5487,5492,7598,7381,7349,12249,12125,12003,5592,5439,5497,2
316051434,Noosa Heads,54,109,188,7857,6856,7390,2820,2564,2734,4905,4352,4564,7006,6391,6506,8883,8391,8676,15213,12388,14325,6955,6551,6507,2
316051435,Noosaville,172,385,632,6212,6065,6202,2373,2372,2241,3744,3998,3990,4854,5313,5509,7040,7137,7356,12894,11504,11874,4701,5286,5474,2
316051436,Peregian,162,390,656,6445,6195,6145,2310,2347,2218,4612,4114,4057,6143,5677,5657,7865,7423,7617,11155,11414,11137,6219,5676,5665,2
316051437,Sunshine Beach,96,221,352,6851,6241,6091,2945,2533,2333,4880,4309,4009,6594,5716,5591,8267,7324,7203,11333,11209,11254,6587,5636,5653,2
316051438,Tewantin,259,542,828,5846,5453,5344,2344,2296,2230,3841,3720,3636,5147,4902,4817,6994,6483,6390,10838,9829,9626,5160,4916,4819,2
316061439,Beerwah,181,436,687,5972,5762,5779,2406,2178,2127,4275,3792,3748,5556,5339,5166,6839,6843,6809,10653,10602,11014,5543,5358,5167,2
316061440,Caloundra Hinterland,414,763,1102,5300,5316,5278,1771,1696,1717,3330,3281,3305,4667,4670,4565,6263,6310,6147,10426,10593,10634,4630,4707,4561,2
316061441,Glass House Mountains,174,374,552,6604,6312,6071,2442,2390,2374,4376,4182,4090,5805,5618,5385,8140,7520,7098,12139,11798,11365,5800,5606,5385,2
316061442,Landsborough,241,549,851,6791,6432,6652,2619,2618,2709,4620,4214,4404,6303,5693,5884,8142,7765,7893,12161,11834,12335,6324,5675,5904,2
316061443,Maroochy Hinterland,223,442,670,5725,5516,5689,2024,1897,1989,3899,3589,3639,5282,4908,4911,6900,6464,6634,10429,10673,11271,5306,4929,4901,2
316061444,Palmwoods,382,714,1026,6020,5897,5932,2160,2131,2106,3692,3791,3782,5100,5296,5230,7202,7140,7061,11879,11099,11456,5031,5267,5264,2
317011445,Cambooya - Wyreema,95,227,421,6717,6652,6287,2403,2698,2303,4420,4592,4248,6163,6059,5604,8299,7724,7372,12301,12081,11844,6024,6003,5555,5
317011446,Darling Heights,116,256,456,4338,4728,4495,1578,1702,1564,2763,2828,2732,3910,4013,3906,5335,5388,5416,7949,9614,8811,3993,3961,3922,5
317011447,Drayton - Harristown,162,260,423,3922,4251,4352,1351,1447,1402,2238,2480,2551,3231,3640,3775,4676,5252,5353,8006,8437,8636,3376,3731,3756,5
317011448,Gatton,63,179,395,6242,5549,5735,2083,1963,2233,4435,3572,3861,5915,4946,5257,7405,6389,6738,11025,10777,10587,5966,4963,5283,2
317011449,Gowrie (Qld),58,158,271,6072,6036,6121,2814,2408,2520,4553,4598,4312,5871,5807,5426,7002,7267,6990,9832,9980,11260,5907,5901,5427,5
317011450,Highfields,194,485,887,6594,6408,6382,2764,2579,2544,4538,4310,4378,6033,5767,5899,7903,7503,7475,11635,11878,11588,5963,5732,5926,5
317011451,Lockyer Valley - West,137,391,837,6320,6287,6694,1942,2220,2423,4600,4280,4502,6253,5858,6104,7634,7499,7994,11000,11467,12389,6229,5894,6116,2
317011452,Middle Ridge,86,171,307,5943,5696,5186,1577,2039,1826,3458,3612,3285,5351,5034,4429,7403,6881,6235,11591,10763,10087,5323,5199,4456,5
317011453,Newtown (Qld),64,157,272,4894,4536,4555,1835,1488,1610,3447,2867,3003,4654,4021,4009,5934,5551,5458,8363,8636,8629,4614,4014,4012,5
317011454,North Toowoomba - Harlaxton,53,105,191,5123,5103,5071,1455,1465,1807,3083,3134,3243,4543,4622,4613,6095,6263,5954,10052,10030,9618,4558,4601,4619,5
317011455,Rangeville,109,229,356,5836,5469,4897,2167,1998,1707,4263,3563,3181,5294,4766,4509,6613,6611,5993,10674,10333,9036,5434,4709,4513,5
317011456,Toowoomba - Central,150,303,487,4876,4857,4785,1760,1598,1638,3077,3060,3010,4465,4090,4088,5741,5788,5706,9337,9683,9444,4425,4011,4043,5
317011457,Toowoomba - East,92,206,337,4898,5153,5090,1423,1589,1720,2702,3070,3280,4121,4628,4562,6046,6459,6282,9960,9902,9547,4252,4549,4529,5
317011458,Toowoomba - West,159,358,667,6659,6899,6680,2568,2788,2467,4658,4501,4476,6318,6206,6013,7823,8188,7916,11798,12747,12490,6340,6236,5987,5
317011459,Wilsonton,85,234,447,5294,4958,4768,1921,1793,1692,3469,3139,3024,4630,4480,4171,6164,6061,5783,10286,9249,9130,4625,4542,4150,5
318011460,Ayr,67,225,510,8044,8300,8849,2656,3172,3298,5541,5519,5824,7645,7510,8022,9832,9849,10660,14112,15452,16440,7513,7427,7984,1
318011461,Burdekin,,126,275,,6286,7135,,1344,1844,,3701,4436,,5566,6516,,7878,8928,,12686,13949,,5587,6367,1
318011462,Charters Towers,72,162,318,7564,6729,7385,3351,2278,2644,5420,4361,4880,7345,6222,6591,9022,8287,8902,12358,12337,13819,7581,6330,6555,3
318011463,Dalrymple,,,29,,,6932,,,1742,,,3968,,,5567,,,9143,,,13375,,,5162,3
318011464,Ingham,54,134,307,7908,7256,7485,3051,2811,3064,5748,5028,5113,7173,6741,6853,9020,8779,9054,14106,12754,13257,7193,6963,6778,1
318011465,Ingham Region,46,92,221,8634,6981,7093,2368,2011,2210,4494,4096,4376,6788,6225,6335,10917,8639,8727,17606,13607,13667,7112,6399,6349,1
318011466,Palm Island,,,3,,,7188,,,,,,,,,,,,,,,,,,5325,1
318021467,Aitkenvale,53,101,186,8917,7456,7469,3942,3273,2736,6168,5454,4861,8049,6982,6426,9814,8578,8378,16082,12728,14746,8053,7042,6364,1
318021468,Annandale,80,251,581,8984,9556,10032,4108,4210,4334,6259,6599,7185,8530,8832,9407,10542,11310,11872,15483,16688,17300,8624,8798,9441,1
318021469,Belgian Gardens - Pallarenda,27,66,146,9035,8055,8650,3161,2588,2822,5740,5015,5384,7976,6825,7463,9398,9326,9881,17430,15915,17398,8569,6703,7510,1
318021470,Bohle Plains,55,137,400,9189,9383,9295,3038,3350,3562,6680,6385,6587,8793,8607,8757,11364,11516,11400,16074,16811,16170,8847,8835,8917,1
318021471,Condon - Rasmussen,423,567,829,5548,5578,6389,2480,2110,2198,3606,3444,3655,4675,4615,5059,6229,6234,7553,10703,11446,13452,4653,4608,5048,1
318021472,Cranbrook,49,130,257,8537,7891,7703,3265,3189,3202,5513,5561,5486,7523,7309,7205,9978,9516,9417,15879,13879,13108,7834,7231,7216,1
318021473,Deeragun,179,459,1159,8461,7645,8225,3369,2721,3039,5823,5277,5494,7368,7071,7468,9746,9211,9932,15858,13891,15170,7291,7041,7463,1
318021474,Douglas,52,135,273,8271,7896,8654,2383,3120,3335,5221,5283,5820,7144,7017,7915,9855,9585,10388,16084,14477,15702,7514,6942,7964,1
318021475,Garbutt - West End,54,109,195,6540,5765,6303,2337,1734,1946,4673,3712,4149,6252,5246,5796,7915,7046,7724,11140,10904,11898,6211,5398,5799,1
318021476,Gulliver - Currajong - Vincent,56,130,296,8189,7202,7326,3270,2610,2979,5457,4853,4902,7325,6698,6677,9437,8771,8895,14852,13076,13078,7290,6894,6738,1
318021477,Heatley,30,74,171,7718,7125,7826,4065,2952,3348,6276,4756,5349,7924,6487,7306,8849,8719,9229,11476,12435,13723,8078,6554,7367,1
318021478,Hermit Park - Rosslea,20,64,153,6427,7697,7703,2436,2788,2887,4704,4760,5060,5954,6570,6918,7315,9344,8917,11724,14642,14551,5828,6515,6923,1
318021479,Hyde Park - Pimlico,23,58,140,7196,7484,8157,2111,2652,3207,4197,5213,5707,5935,7528,7369,9260,9169,9591,13207,12457,14912,5551,7627,7286,1
318021480,Kelso,125,295,621,9927,8835,9308,3336,3481,3728,6527,5985,6370,9416,8178,8579,12286,10771,11269,18071,15761,16536,9429,8138,8683,1
